web_scraper_order,web_scraper_start_url,container_links,type chaussure,prix,adresse,image_lien
"1771879550-96","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-garcons-989602","Chaussures garçons","3 000 CFA","M'bour, Sénégal","https://images.coinafrique.com/thumb_989602_uploaded_image1_1569455878.5.png"
"1771879555-97","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-991150","Chaussures bébés et enfants","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5758569_uploaded_image1_1770231833.jpg"
"1771879561-98","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-enfant-997786","Chaussures enfants","3 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4797078_uploaded_image1_1718482814.jpg"
"1771879567-99","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-enfant-997837","Chaussures enfants","3 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4797078_uploaded_image1_1718482814.jpg"
"1771879572-100","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/mocassins-enfant-1025460","Mocassins enfant","15 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3319920_uploaded_image1_1630947708.jpg"
"1771879578-101","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-1048681","Chaussures orthopédiques enfants","12 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3128593_uploaded_image1_1621701550.jpg"
"1771879583-102","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/mocassins-enfant-1056625","Mocassins enfant en daim","15 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3354895_uploaded_image1_1632752207.jpg"
"1771879588-103","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-1061846","Chaussures enfants","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_5327025_uploaded_image1_1747213897.jpg"
"1771879594-104","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1088264","Chaussures enfants","10 000 CFA","Les Parcelles Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_1711436_uploaded_image1_1582778564.65.png"
"1771879600-105","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1107988","Chaussures bébé et enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5758574_uploaded_image1_1770232202.jpg"
"1771879606-106","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-1131220","Chaussures bébé et enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5758574_uploaded_image1_1770232202.jpg"
"1771879611-107","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-1183496","Chaussures bébé et enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5758574_uploaded_image1_1770232202.jpg"
"1771879617-108","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1215779","Chaussures enfant","10 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3513868_uploaded_image1_1641563929.jpg"
"1771879623-109","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/claquettes-enfants-1243853","Claquettes enfant","6 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2972548_uploaded_image1_1614340301.jpg"
"1771879629-110","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1257492","Chaussures enfants","10 000 CFA","Les Parcelles Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_1711436_uploaded_image1_1582778564.65.png"
"1771879635-111","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebe-1261223","Ensemble chaussures et chaussettes pour bebe","1 800 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5037805_uploaded_image1_1731321094.jpg"
"1771879640-112","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-1270845","Chaussures enfant","3 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1270845_uploaded_image1_1575041164.15.png"
"1771879647-113","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-classe-1271193","Chaussures Skateboard","11 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4402279_uploaded_image1_1696422852.jpg"
"1771879653-114","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-1273021","Chaussures bébé et enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5758574_uploaded_image1_1770232202.jpg"
"1771879658-115","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/claquettes-pour-fille-1352820","Claquettes pour fille","9 000 CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_1352820_uploaded_image1_1576580373.29.png"
"1771879664-116","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/coffrets-pour-enfants-1357961","Coffrets pour enfants","6 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_1357961_uploaded_image1_1576667812.04.png"
"1771879672-117","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-fille-1369049","Chaussures enfant","15 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3247099_uploaded_image1_1627387079.jpg"
"1771879678-118","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-anti-derapantes-1381082","Chaussures anti-dérapantes","4 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_1381082_uploaded_image1_1577115739.61.png"
"1771879684-119","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-1388690","Chaussures enfants","10 000 CFA","Les Parcelles Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_1711436_uploaded_image1_1582778564.65.png"
"1771879690-120","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-1409266","Chaussures enfant","10 000 CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_1409266_uploaded_image1_1577711646.42.png"
"1771879697-121","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1413364","Chaussures enfants","7 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3777593_uploaded_image1_1657274825.jpg"
"1771879703-122","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/sandales-pour-enfants-1565794","Sandales pour enfants","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_1565794_uploaded_image1_1580386215.45.png"
"1771879739-123","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-6-1566247","","","",""
"1771879746-124","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-1581540","Chaussures  enfants","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_1612546_uploaded_image1_1581098603.48.png"
"1771879752-125","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1581543","Chaussures  enfants","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_1612546_uploaded_image1_1581098603.48.png"
"1771879760-126","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1581551","","","",""
"1771879767-127","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1581553","Chaussures  enfants","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_1612546_uploaded_image1_1581098603.48.png"
"1771879773-128","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1607931","Chaussures enfants","10 000 CFA","Les Parcelles Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_1711436_uploaded_image1_1582778564.65.png"
"1771879779-129","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1612532","Chaussures  enfants","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_1612546_uploaded_image1_1581098603.48.png"
"1771879784-130","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1612534","Chaussures  enfants","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_1612546_uploaded_image1_1581098603.48.png"
"1771879825-131","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/claquettes-filles-1679922","","","",""
"1771879831-132","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1711436","","","",""
"1771879844-133","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-1828175","Chaussures enfant Ogiy","17 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4623157_uploaded_image1_1709480174.jpg"
"1771879850-134","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebe-1860238","Ensemble chaussures et chaussettes pour bebe","1 800 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5037805_uploaded_image1_1731321094.jpg"
"1771879855-135","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-cat-et-jack-1873847","Chaussures enfant Cat & Jack","7 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1873847_uploaded_image1_1585663572.73.png"
"1771879861-136","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebe-garcon-1906399","Chaussures bébé et enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4783650_uploaded_image2_1717719898.jpeg"
"1771879866-137","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebe-fille-1906434","Chaussures bébé et enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4783650_uploaded_image2_1717719898.jpeg"
"1771879872-138","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebe-1906443","Chaussures enfant","1 000 CFA","Les Parcelles Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2085293_uploaded_image1_1589039358.jpg"
"1771879877-139","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-1907189","Chaussures enfant","18 000 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5284799_uploaded_image1_1744814056.jpg"
"1771879883-140","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1908886","Chaussures enfant","18 000 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5284799_uploaded_image1_1744814056.jpg"
"1771879888-141","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussons-bebe-1910111","","","",""
"1771879895-142","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2059409","Chaussures enfant","10 000 CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2065087_uploaded_image1_1588754465.jpg"
"1771879923-143","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2061921","","","",""
"1771879931-144","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2061928","","","",""
"1771879941-145","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2063093","Chaussures enfant","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4173847_uploaded_image1_1681305963.jpg"
"1771879948-146","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2063105","Chaussures enfant","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4173847_uploaded_image1_1681305963.jpg"
"1771879959-147","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2065087","Chaussures enfant","10 000 CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2065087_uploaded_image1_1588754465.jpg"
"1771879964-148","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-garcon-2076146","Chaussures /  garçon","8 000 CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2076146_uploaded_image1_1588892627.jpg"
