web_scraper_order,web_scraper_start_url,container_links,type habits,prix,adresse,image_lien
"1771859834-712","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-unique-en-coton-5658191","T-shirt unique en coton","3 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5658191_uploaded_image1_1764973421.jpg"
"1771859837-713","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-bas-large-5674255","Pantalon bas large","7 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5674256_uploaded_image1_1765840156.jpg"
"1771859846-714","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-bas-large-5674256","Pantalon bas large","7 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5674256_uploaded_image1_1765840156.jpg"
"1771859849-715","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/pull-collant-5667205","Pull collant","5 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5667205_uploaded_image1_1765447970.jpg"
"1771859852-716","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/blouson-5671819","Blouson","20 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5657571_uploaded_image1_1764942132.jpg"
"1771859856-717","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-en-jeans-5663474","Ensemble en jeans","20 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5663474_uploaded_image1_1765280744.jpg"
"1771859859-718","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-5682171","Ensembles Jalabas Homme","9 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5776991_uploaded_image1_1771261720.jpg"
"1771859863-719","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5657576","Ensembles Jalabas Homme","9 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5776991_uploaded_image1_1771261720.jpg"
"1771859866-720","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/blouson-5657571","Blouson","20 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5657571_uploaded_image1_1764942132.jpg"
"1771859869-721","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-lacostes-kaki-5669734","Ensemble lacostes + kaki","13 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5669734_uploaded_image1_1765555257.jpg"
"1771859873-722","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/gilet-5657703","Gilet","8 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5657703_uploaded_image1_1764948943.jpg"
"1771859876-723","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/pull-over-5657710","Pull-over","7 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5657710_uploaded_image1_1764949465.jpg"
"1771859880-724","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/chemise-5657708","Chemise el hadj","9 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5757249_uploaded_image1_1770165657.jpg"
"1771859883-725","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/jacket-5657709","Jacket en jeans","12 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5657793_uploaded_image1_1764952502.jpg"
"1771859886-726","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/calecons-5657705","Caleçons","1 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5657705_uploaded_image1_1764949059.jpg"
"1771859889-727","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-5657707","Pantalon cargo","8 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5758901_uploaded_image1_1770244788.jpg"
"1771859893-728","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/djalabeh-5657721","Djalabeh","10 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5657723_uploaded_image1_1764949964.jpg"
"1771859896-729","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/djalabeh-5657723","Djalabeh","10 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5657723_uploaded_image1_1764949964.jpg"
"1771859900-730","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/jacket-en-jeans-5657793","Jacket en jeans","12 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5657793_uploaded_image1_1764952502.jpg"
"1771859903-731","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/jeans-homme-5702153","Jeans homme","4 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5702153_uploaded_image1_1767517880.jpg"
"1771859906-732","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/liquette-homme-et-femme-5703148","Liquette homme et femme","5 500 CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_5703148_uploaded_image1_1767562157.jpg"
"1771859909-733","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/djialabe-5704560","Djialabé","15 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_5704567_uploaded_image2_1767633428.jpeg"
"1771859940-734","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/djialabe-5704567","Djialabé","15 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_5704567_uploaded_image2_1767633428.jpeg"
"1771859943-735","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/chemise-aladji-simple-5704570","Chemise Aladji simple","10 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_5704570_uploaded_image1_1767633532.jpg"
"1771859946-736","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/chemise-aladji-5704575","Chemise Aladji","15 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_5704575_uploaded_image1_1767633661.jpg"
"1771859949-737","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-5708349","T-shirt","4 500 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_5708349_uploaded_image1_1767792407.jpg"
"1771859953-738","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/balle-de-peignoir-fripperie-5709925","Balle de peignoir fripperie","70 000 CFA","Diourbel, Sénégal","https://images.coinafrique.com/thumb_5709925_uploaded_image1_1767869309.jpg"
"1771859956-739","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-senegal-5713955","T-shirt Sénégal","10 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5713955_uploaded_image1_1768047812.jpg"
"1771859959-740","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/blazer-5713967","Blazer","25 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5713967_uploaded_image1_1768048084.jpg"
"1771859962-741","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5713973","Ensemble homme","25 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5713973_uploaded_image1_1768048230.jpg"
"1771859966-742","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/chemises-homme-5715572","Chemises homme","10 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5715576_uploaded_image1_1768156314.jpg"
"1771859969-743","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/chemises-homme-5715576","Chemises homme","10 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5715576_uploaded_image1_1768156314.jpg"
"1771859972-744","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/vetement-homme-5715934","Tenue homme","25 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3666508_uploaded_image1_1650729311.jpg"
"1771859976-745","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-5715938","Chemise homme","7 000 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5715938_uploaded_image1_1768181503.jpg"
"1771859980-746","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/abaya-simple-5716402","Abaya simple","8 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5716402_uploaded_image1_1768212731.jpg"
"1771859983-747","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/enchembe-chemises-lequete-5716418","Enchembe chemises lequete","20 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5716418_uploaded_image1_1768213124.jpg"
"1771859986-748","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/pull-5717358","Pull","5 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_5717358_uploaded_image1_1768246762.jpg"
"1771859989-749","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-tradi-moderne-5717367","Ensemble tradi-moderne","12 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_5717367_uploaded_image1_1768247011.jpg"
"1771859992-750","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/chemise-unique-original-100-coton-5682233","Chemise unique original 100℅ coton","5 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5682233_uploaded_image1_1766238315.jpg"
"1771859996-751","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/liquete-djiene-5682243","Liquête djiene","10 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5682243_uploaded_image1_1766238454.jpg"
"1771859999-752","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-compressifs-5728502","T-shirt compressifs","4 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5728502_uploaded_image1_1768817479.jpg"
"1771860002-753","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/t-shirts-5728516","Lacostes homme","11 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5748678_uploaded_image1_1769718508.jpg"
"1771860005-754","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/chemises-homme-5729575","Chemises homme","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5729575_uploaded_image1_1768855922.jpg"
"1771860009-755","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5729584","Vetement homme","5 000 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5127469_uploaded_image1_1736445621.jpg"
"1771860012-756","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/veste-sport-vintage-5732576","Veste sport vintage","18 000 CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_5732576_uploaded_image1_1768998372.jpg"
"1771860015-757","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-nike-nocta-et-trapstar-5733744","Ensemble nike nocta et trapstar","34 000 CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_5733744_uploaded_image1_1769033283.jpg"
"1771860018-758","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5739042","Ensembles Jalabas Homme","9 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5776991_uploaded_image1_1771261720.jpg"
"1771860022-759","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-veste-5739049","Ensemble veste","45 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5739049_uploaded_image1_1769255895.jpg"
"1771860025-760","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/pull-5739053","Pull","6 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5739053_uploaded_image1_1769255952.jpg"
"1771860029-761","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-femme-5739061","Ensemble femme","12 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5739061_uploaded_image1_1769256196.jpg"
"1771860033-762","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-5739067","Lacostes homme","11 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5748678_uploaded_image1_1769718508.jpg"
"1771860036-763","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/polo-longue-manche-5739549","Polo longue manche","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5739549_uploaded_image1_1769280208.jpg"
"1771860039-764","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-h-et-m-homme-5741367","Ensemble h&m homme","7 500 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5741367_uploaded_image1_1769391008.jpg"
"1771860043-765","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/djallabe-pour-homme-5743307","Djallabé pour homme","10 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5743307_uploaded_image1_1769468595.jpg"
"1771860046-766","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/djellaba-pour-homme-avec-pantalon-5743341","Djellaba pour homme avec pantalon","10 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5743341_uploaded_image1_1769469453.jpg"
"1771860049-767","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://sn.coinafrique.com/annonce/vetements-homme/djellaba-pour-homme-5743368","Djellaba pour homme coton très classe","25 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5743387_uploaded_image1_1769470887.jpg"
