web_scraper_order,web_scraper_start_url,container_links,type habits,prix,adresse,image_lien
1771865415-602,https://sn.coinafrique.com/categorie/vetements-enfants?page=3,https://sn.coinafrique.com/annonce/vetements-enfants/djellaba-enfant-4651640,Djellaba enfant,12 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4683616_uploaded_image1_1712666779.jpg
1771865419-603,https://sn.coinafrique.com/categorie/vetements-enfants?page=3,https://sn.coinafrique.com/annonce/vetements-enfants/robe-turquie-enfants-4653806,Robe Turquie  enfants,7 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4653806_uploaded_image1_1711066086.jpg
1771865422-604,https://sn.coinafrique.com/categorie/vetements-enfants?page=3,https://sn.coinafrique.com/annonce/vetements-enfants/pantalons-enfant-4659691,Pantalon pour enfants original,8 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5636849_uploaded_image1_1763913455.jpg
1771865425-605,https://sn.coinafrique.com/categorie/vetements-enfants?page=3,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-enfants-4659694,Ensemble coton pour enfants de 3ans 7ans,4 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5549301_uploaded_image1_1759186593.jpg
1771865429-606,https://sn.coinafrique.com/categorie/vetements-enfants?page=3,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-4659699,Vetement  enfants,10 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4667484_uploaded_image1_1711840999.jpg
1771865432-607,https://sn.coinafrique.com/categorie/vetements-enfants?page=3,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-robe-enfants-4659695,Ensemble robe enfants,5 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4659695_uploaded_image1_1711411505.jpg
1771865436-608,https://sn.coinafrique.com/categorie/vetements-enfants?page=3,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-4659704,Vetement  enfants,10 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4667484_uploaded_image1_1711840999.jpg
1771865439-609,https://sn.coinafrique.com/categorie/vetements-enfants?page=3,https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfant-basin-et-brode-4667136,Robes basine et brodé enfant,10 000 CFA,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4667139_uploaded_image1_1711815054.jpg
1771865442-610,https://sn.coinafrique.com/categorie/vetements-enfants?page=3,https://sn.coinafrique.com/annonce/vetements-enfants/robes-basine-et-brode-enfant-4667139,Robes basine et brodé enfant,10 000 CFA,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4667139_uploaded_image1_1711815054.jpg
1771865445-611,https://sn.coinafrique.com/categorie/vetements-enfants?page=3,https://sn.coinafrique.com/annonce/vetements-enfants/robes-en-basin-enfants-4667140,Robes en basin enfants,10 000 CFA,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4667140_uploaded_image1_1711815203.jpg
1771865448-612,https://sn.coinafrique.com/categorie/vetements-enfants?page=3,https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfants-4667155,Robes enfants,10 000 CFA,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4667155_uploaded_image1_1711816360.jpg
1771865452-613,https://sn.coinafrique.com/categorie/vetements-enfants?page=3,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-maillot-de-bain-4709459,Ensemble maillot de bain,9 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4709459_uploaded_image1_1713994419.jpg
1771865455-614,https://sn.coinafrique.com/categorie/vetements-enfants?page=3,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-crop-top-4709483,Ensemble crop top,12 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4709483_uploaded_image1_1713995121.jpg
1771865459-615,https://sn.coinafrique.com/categorie/vetements-enfants?page=3,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-petit-garcon-4709506,Ensemble petit garçon,9 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4709506_uploaded_image1_1713995931.jpg
1771865462-616,https://sn.coinafrique.com/categorie/vetements-enfants?page=3,https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-4666224,Robe enfant,6 000 CFA,"Cambérène, Dakar, Sénégal",https://images.coinafrique.com/thumb_4666224_uploaded_image1_1711745782.jpg
1771865465-617,https://sn.coinafrique.com/categorie/vetements-enfants?page=3,https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfants-4667484,Vetement  enfants,10 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4667484_uploaded_image1_1711840999.jpg
1771865467-618,https://sn.coinafrique.com/categorie/vetements-enfants?page=3,https://sn.coinafrique.com/annonce/vetements-enfants/slips-pour-enfants-2-8-ans-4668016,Slips pour enfants 2 - 8 ans,6 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4668016_uploaded_image1_1711892538.jpg
1771865470-619,https://sn.coinafrique.com/categorie/vetements-enfants?page=3,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-4669723,Vetement  enfants,10 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4667484_uploaded_image1_1711840999.jpg
1771865473-620,https://sn.coinafrique.com/categorie/vetements-enfants?page=3,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-3-pieces-enfants-4669732,Ensemble 3 pièces enfants,10 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4669732_uploaded_image1_1711987098.jpg
1771865476-621,https://sn.coinafrique.com/categorie/vetements-enfants?page=3,https://sn.coinafrique.com/annonce/vetements-enfants/djellaba-enfants-4682799,Djellaba enfants,15 000 CFA,"Cambérène, Dakar, Sénégal",https://images.coinafrique.com/thumb_4682806_uploaded_image1_1712615672.jpg
1771865479-622,https://sn.coinafrique.com/categorie/vetements-enfants?page=3,https://sn.coinafrique.com/annonce/vetements-enfants/djellaba-enfants-4682804,Djellaba enfants,15 000 CFA,"Cambérène, Dakar, Sénégal",https://images.coinafrique.com/thumb_4682806_uploaded_image1_1712615672.jpg
1771865482-623,https://sn.coinafrique.com/categorie/vetements-enfants?page=3,https://sn.coinafrique.com/annonce/vetements-enfants/djellaba-enfants-4682806,Djellaba enfants,15 000 CFA,"Cambérène, Dakar, Sénégal",https://images.coinafrique.com/thumb_4682806_uploaded_image1_1712615672.jpg
1771865484-624,https://sn.coinafrique.com/categorie/vetements-enfants?page=3,https://sn.coinafrique.com/annonce/vetements-enfants/djellaba-enfant-4683616,Djellaba enfant,12 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4683616_uploaded_image1_1712666779.jpg
1771865487-625,https://sn.coinafrique.com/categorie/vetements-enfants?page=3,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-4743643,Vetement enfant,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5312820_uploaded_image1_1746452801.jpg
1771865490-626,https://sn.coinafrique.com/categorie/vetements-enfants?page=3,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-4750299,Vetement  enfants,10 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4667484_uploaded_image1_1711840999.jpg
1771865497-627,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/slip-enfant-4766856,Slip enfant,2 500 CFA,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_4766856_uploaded_image1_1716912176.jpg
1771865500-628,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-4770789,Vetements enfants,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg
1771865502-629,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-4730553,Vetement  enfants,10 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4667484_uploaded_image1_1711840999.jpg
1771865505-630,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-4783648,Robe enfant,7 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5364583_uploaded_image1_1749330317.jpg
1771865508-631,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bas-4775846,Ensemble bas large fille 10 - 14 ans,12 000 CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4775932_uploaded_image1_1717369632.jpg
1771865511-632,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bas-4775865,Ensemble bas large fille 10 - 14 ans,12 000 CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4775932_uploaded_image1_1717369632.jpg
1771865514-633,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/robes-brode-4775869,Robe brodé,10 000 CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4787486_uploaded_image1_1717947693.jpg
1771865517-634,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/robe-coton-fille-2-5-ans-4775884,Robe coton fille 2 - 5 ans,6 000 CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4775884_uploaded_image1_1717367280.jpg
1771865520-635,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/robe-en-coton-9-24-mois-4775887,Robe en coton 9 - 24 mois,5 000 CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4775887_uploaded_image1_1717367631.jpg
1771865523-636,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/robe-brode-4775889,Robe brodé,10 000 CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4787486_uploaded_image1_1717947693.jpg
1771865526-637,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-coton-fille-4775892,Ensemble coton fille,5 000 CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4775892_uploaded_image1_1717367975.jpg
1771865528-638,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bas-large-fille-10-14-ans-4775932,Ensemble bas large fille 10 - 14 ans,12 000 CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4775932_uploaded_image1_1717369632.jpg
1771865531-639,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/grenouillere-0-9-mois-4775960,,,,
1771865533-640,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-5-pieces-4775968,Ensemble 5 pieces,6 000 CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4775968_uploaded_image1_1717370720.jpg
1771865536-641,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/robe-pour-anniversaire-ou-ceremonie-4775993,Robe anniversaire ou cérémonie,15 000 CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4775997_uploaded_image1_1717372054.jpg
1771865539-642,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/robe-anniversaire-ou-ceremonie-4775997,Robe anniversaire ou cérémonie,15 000 CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4775997_uploaded_image1_1717372054.jpg
1771865543-643,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-4773123,Ensemble enfant,9 000 CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4773123_uploaded_image1_1717195531.jpg
1771865547-644,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/couverture-bebe-4782346,,,,
1771865551-645,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/robe-brode-4787486,Robe brodé,10 000 CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4787486_uploaded_image1_1717947693.jpg
1771865554-646,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-3-pieces-4788092,Ensemble 3  pièces,15 000 CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4788092_uploaded_image1_1717977175.jpg
1771865558-647,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/robes-princesse-4804282,Robe princesse,17 500 CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4804290_uploaded_image1_1718982555.jpg
1771865562-648,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/robe-princesse-4804290,Robe princesse,17 500 CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4804290_uploaded_image1_1718982555.jpg
1771865566-649,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/slips-pour-enfants-4811384,Slips pour enfants,7 500 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4811384_uploaded_image1_1719393861.jpg
1771865568-650,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/cuissards-4881948,Cuissards,210 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_4881948_uploaded_image1_1723028512.jpg
1771865571-651,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/pyjama-enfant-en-coton-4882618,Pyjama enfant en coton,2 000 CFA,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_4882618_uploaded_image1_1723046965.jpg
1771865573-652,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-garcon-4885315,Ensemble pour garçon,4 500 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_4885315_uploaded_image1_1723192524.jpg
1771865576-653,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-de-garcon-4885328,,,,
1771865579-654,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/robe-fille-4885783,Robe pour fille,4 500 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_4886076_uploaded_image1_1723220872.jpg
1771865581-655,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/robe-pour-fille-4886076,Robe pour fille,4 500 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_4886076_uploaded_image1_1723220872.jpg
1771865584-656,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/body-pour-bebe-de-0-24mois-4877371,,,,
1771865587-657,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/grenouillere-bebe-de-0-24-mois-4877415,,,,
1771865589-658,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/serviette-de-bain-pour-bebe-4861240,,,,
1771865592-659,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/peignoirs-enfants-4866825,Peignoirs enfants,Prix sur demande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4866825_uploaded_image1_1722295875.jpg
1771865594-660,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/veste-softshell-4931208,Veste Softshell,14 000 CFA,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4931208_uploaded_image1_1725627705.jpg
1771865597-661,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/veste-jacadi-4931211,Veste Jacadi,12 000 CFA,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4931211_uploaded_image1_1725627889.jpg
1771865600-662,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfants-4931868,Vetement enfants,Prix sur demande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4931868_uploaded_image1_1725656850.jpg
1771865603-663,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-enfants-4945928,Pantalon enfants,6 000 CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4945928_uploaded_image1_1726439169.jpg
1771865606-664,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/jeans-enfants-4991997,Jeans enfants,Prix sur demande,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4991997_uploaded_image1_1728856374.jpg
1771865608-665,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-enfant-0ans-jusqua-15ans-4957241,Ensemble pour enfant 0ans jusqua 15ans,6 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4957241_uploaded_image1_1727083231.jpg
1771865611-666,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/robes-de-fete-5002636,,,,
1771865614-667,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-enfant-4961210,Ensemble coton pour enfants de 3ans 7ans,4 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5549301_uploaded_image1_1759186593.jpg
1771865616-668,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-pour-enfant-4961200,Vetement  enfants,10 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4667484_uploaded_image1_1711840999.jpg
1771865620-669,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/costume-enfant-5010301,Ensemble costume pour enfants,35 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5528024_uploaded_image1_1758018544.jpg
1771865623-670,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-veste-garcon-5-pieces-5010327,Ensemble veste garçon 5 pièces,28 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5010327_uploaded_image1_1729813849.jpg
1771865627-671,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/lot-pyjamas-enfant-6-8-ans-5014321,Lot pyjamas enfant 6/8 ans,11 000 CFA,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_5014321_uploaded_image1_1730104437.jpg
1771865631-672,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-pour-enfant-14ans-15ans-4976513,Pantalon pour enfant 14ans 15ans,4 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4976513_uploaded_image1_1728030461.jpg
1771865635-673,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/maillots-enfants-senegal-5054255,Maillots enfants sénégal,10 000 CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5054255_uploaded_image2_1732155894.jpeg
1771865638-674,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-enfant-cotton-5028888,Ensemble coton pour enfants de 3ans 7ans,4 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5549301_uploaded_image1_1759186593.jpg
1771865642-675,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-costumes-enfants-5081958,Ensemble costume pour enfants,35 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5528024_uploaded_image1_1758018544.jpg
1771865646-676,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pul-enfants-5081973,Ensemble Pul Enfants,18 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5081973_uploaded_image1_1733664739.jpg
1771865649-677,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/blouson-pour-enfants-3-ans-a-8-ans-5045455,,,,
1771865653-678,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/blouson-pour-enfants-1ans-5-ans-5046156,Blouson pour enfants 1ans 5 ans,5 000 CFA,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_5046156_uploaded_image1_1731700664.jpg
1771865657-679,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/blouson-pour-enfants-de-4ans-a-12ans-5046160,,,,
1771865660-680,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/blouson-pour-enfants-4ans-a-15ans-5046164,,,,
1771865664-681,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/blouson-coton-pour-enfants-de-1ans-8ans-5046169,Blouson coton pour enfants de 1ans 8ans,8 000 CFA,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_5046169_uploaded_image1_1731701583.jpg
1771865667-682,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/blouson-pour-enfants-3ans-a-10ans-5046278,,,,
1771865671-683,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/blouson-pour-enfants-100-coton-3-ans-9ans-5046861,Blouson pour enfants 100% coton 3 ans 9ans,8 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5046861_uploaded_image1_1731758020.jpg
1771865674-684,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/blouson-pour-enfant-5058990,Blouson pour enfants original,8 500 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5688318_uploaded_image1_1766596541.jpg
1771865679-685,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-5106661,,,,
1771865683-686,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-5106669,,,,
1771865687-687,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-5106673,,,,
1771865690-688,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-5106688,,,,
1771865694-689,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-enfant-5071417,Ensemble coton pour enfants de 3ans 7ans,4 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5549301_uploaded_image1_1759186593.jpg
1771865698-690,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/genouillere-anti-derapante-en-coton-5120586,,,,
1771865701-691,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-5129146,Vetements enfants,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg
1771865705-692,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-5130020,Vetements enfants,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg
1771865709-693,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-5141487,Vetement enfant,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5312820_uploaded_image1_1746452801.jpg
1771865713-694,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-enfant-de-1ans-jusqua-15ans-5116396,Ensemble pour enfant de 1ans jusqua 15ans,7 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5116396_uploaded_image1_1735846707.jpg
1771865717-695,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-mardi-gras-5171755,Ensemble mardi gras,8 000 CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5171755_uploaded_image1_1738776386.jpg
1771865721-696,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/djialabe-enfant-5196620,Djialabé enfant,8 000 CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_5196620_uploaded_image1_1740145128.jpg
1771865725-697,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/dialabe-enfant-5181204,Dialabé enfant,10 000 CFA,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_5181204_uploaded_image1_1739296973.jpg
1771865729-698,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/djialap-pour-enfant-de-4ans-jusqua-18ans-5181431,Djialap pour enfant de 4ans jusqua 18ans,6 500 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5181431_uploaded_image1_1739304816.jpg
1771865733-699,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-5225584,Robe enfant,Prix sur demande,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_5336896_uploaded_image1_1747744426.jpg
1771865736-700,https://sn.coinafrique.com/categorie/vetements-enfants?page=2,https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-5225585,Robe enfant,Prix sur demande,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_5336896_uploaded_image1_1747744426.jpg
