web_scraper_order,web_scraper_start_url,container_links,type chaussure,prix,adresse,image_lien
1771789146-489,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-max-moto-5658145,Baskets Nike Air Max moto,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5658145_uploaded_image1_1764970934.jpg
1771789153-490,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-de-ville-5660965,Chaussures de ville,20 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5660977_uploaded_image1_1765145540.jpg
1771789159-491,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-de-ville-5660971,Chaussures de ville,20 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5660977_uploaded_image1_1765145540.jpg
1771789165-492,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-de-ville-5660969,Chaussures de ville,20 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5660977_uploaded_image1_1765145540.jpg
1771789171-493,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-de-ville-5660975,Chaussures de ville,20 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5660977_uploaded_image1_1765145540.jpg
1771789176-494,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-de-ville-5660977,Chaussures de ville,20 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5660977_uploaded_image1_1765145540.jpg
1771789183-495,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/new-balance-5674245,Chaussures  homme,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5771502_uploaded_image1_1770903126.jpg
1771789190-496,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/asic-gel-kayono-5674249,Chaussures  homme,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5771496_uploaded_image1_1770903006.jpg
1771789197-497,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/asic-gel-5674251,Chaussures  homme,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5771496_uploaded_image1_1770903006.jpg
1771789203-498,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/nike-air-force-1-cacao-5664658,Nike Air force 1 cacao,20 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5664658_uploaded_image1_1765320885.jpg
1771789210-499,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-1000-5664664,Baskets New Balance 1000,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5664664_uploaded_image1_1765321021.jpg
1771789216-500,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/new-balance-1000-5664667,Chaussures  homme,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5771489_uploaded_image1_1770902889.jpg
1771789222-501,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-one-5683004,Baskets Air force one,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5683004_uploaded_image1_1766275716.jpg
1771789229-502,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/air-force-one-5683003,Chaussures  homme,23 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5771368_uploaded_image1_1770899493.jpg
1771789235-503,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/air-force-one-5683002,Chaussures  homme,23 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5771368_uploaded_image1_1770899493.jpg
1771789241-504,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/louis-vuitton-alden-5659605,Louis vuitton alden,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5659605_uploaded_image1_1765061738.jpg
1771789248-505,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-5681882,Mocassins homme,14 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5681879_uploaded_image1_1766220813.jpg
1771789255-506,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-homme-5681879,Mocassins homme,14 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5681879_uploaded_image1_1766220813.jpg
1771789262-507,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-5684648,Baskets Adidas Samba,30 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5758567_uploaded_image1_1770231739.jpg
1771789267-508,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-5684645,Baskets Adidas Samba,30 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5758567_uploaded_image1_1770231739.jpg
1771789274-509,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5701158,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771789280-510,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-adidas-spezial-5686387,Baskets Adidas Samba,30 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5758567_uploaded_image1_1770231739.jpg
1771789286-511,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-spezial-5686382,Baskets Adidas Samba,30 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5758567_uploaded_image1_1770231739.jpg
1771789292-512,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/puma-speedcat-blue-5686391,Baskets Puma speedcat blue,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5686398_uploaded_image1_1766492033.jpg
1771789298-513,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-puma-speedcat-blue-5686398,Baskets Puma speedcat blue,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5686398_uploaded_image1_1766492033.jpg
1771789304-514,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-740-5675107,Baskets New Balance 740,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5675114_uploaded_image1_1765885442.jpg
1771789310-515,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-new-balance-740-5675109,Chaussures New Balance 740,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5675109_uploaded_image1_1765885332.jpg
1771789316-516,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-740-5675111,Baskets New Balance 740,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5675114_uploaded_image1_1765885442.jpg
1771789323-517,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-740-5675116,Baskets New Balance 740,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5675114_uploaded_image1_1765885442.jpg
1771789329-518,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-740-5675114,Baskets New Balance 740,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5675114_uploaded_image1_1765885442.jpg
1771789335-519,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-1906-5675150,Baskets New Balance 1906,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5675150_uploaded_image1_1765886318.jpg
1771789341-520,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/nike-shox-r4-5683579,Nike shox r4,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5683579_uploaded_image1_1766328567.jpg
1771789348-521,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-nocta-5688215,Baskets Nike Nocta,30 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5688212_uploaded_image1_1766588802.jpg
1771789354-522,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-nocta-5688217,Baskets Nike Nocta,30 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5688212_uploaded_image1_1766588802.jpg
1771789361-523,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-nocta-5688212,Baskets Nike Nocta,30 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5688212_uploaded_image1_1766588802.jpg
1771789368-524,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/jordan-11-5682349,Jordan 11,23 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5682349_uploaded_image1_1766243825.jpg
1771789374-525,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/new-balance-1906-5697822,New Balance 1906,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5697825_uploaded_image1_1767208036.jpg
1771789382-526,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/new-balance-1906-5697823,New Balance 1906,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5697825_uploaded_image1_1767208036.jpg
1771789389-527,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/nike-free-metcon6-5697826,Nike free metcon6,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5697826_uploaded_image1_1767208183.jpg
1771789395-528,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/new-balance-1906-5697825,New Balance 1906,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5697825_uploaded_image1_1767208036.jpg
1771789402-529,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-prada-5690656,Baskets Prada,30 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5690656_uploaded_image1_1766775047.jpg
1771789408-530,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-5-5690650,Baskets Jordan 5,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5690650_uploaded_image1_1766774637.jpg
1771789414-531,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/puma-magmax-nitro-5697829,Puma Magmax nitro,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5697829_uploaded_image1_1767208462.jpg
1771789420-532,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/new-balance-x-lord-piana-5697830,New Balance X lord piana,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5697830_uploaded_image1_1767208577.jpg
1771789426-533,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-5662321,Baskets New Balance,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5662321_uploaded_image1_1765216328.jpg
1771789433-534,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/asic-nyc-5685346,Asic NYC,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5685344_uploaded_image1_1766430679.jpg
1771789439-535,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/asic-nyc-5685344,Asic NYC,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5685344_uploaded_image1_1766430679.jpg
1771789445-536,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/asic-5685339,Chaussures  homme,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5771496_uploaded_image1_1770903006.jpg
1771789451-537,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/asic-1130-5685340,Asic 1130,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5685340_uploaded_image1_1766430589.jpg
1771789459-538,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5702353,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771789466-539,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5702755,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771789472-540,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5702938,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771789478-541,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5702940,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771789484-542,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5702941,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771789490-543,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/crocs-vip-5703224,Crocs Vip,15 000 CFA,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_5703224_uploaded_image1_1767565279.jpg
1771789496-544,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/crocs-homme-5703227,Crocs homme,10 000 CFA,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_5703227_uploaded_image1_1767565385.jpg
1771789503-545,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-5708139,Baskets homme,6 000 CFA,"Diourbel, Sénégal",https://images.coinafrique.com/thumb_5708139_uploaded_image1_1767785128.jpg
1771789509-546,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5708144,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771789525-547,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5708158,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771789532-548,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5709007,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771789538-549,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/sandales-homme-5713963,,,,
1771789544-550,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5714834,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771789551-551,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5715932,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771789557-552,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5715935,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771789564-553,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-orthopedique-5716135,Chaussures orthopédique,Prix sur demande,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_5747230_uploaded_image1_1769646220.jpg
1771789570-554,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5716365,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771789578-555,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-homme-5716397,Mocassins homme,12 000 CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5716397_uploaded_image1_1768212595.jpg
1771789584-556,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-tn-5716742,Baskets Nike TN,15 000 CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_5716742_uploaded_image1_1768223689.jpg
1771789592-557,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-orthopediques-5716881,Chaussures orthopédiques,10 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5716881_uploaded_image1_1768228848.jpg
1771789598-558,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-samba-5719018,Baskets Adidas Samba,20 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5719018_uploaded_image1_1768319934.jpg
1771789609-559,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-530-5719023,Baskets New Balance 530,25 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5719023_uploaded_image1_1768320082.jpg
1771789616-560,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-1000-5719027,Baskets New Balance 1000,25 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5719027_uploaded_image1_1768320204.jpg
1771789623-561,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-sebago-5719030,Baskets Sebago,13 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5719030_uploaded_image1_1768320367.jpg
1771789629-562,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-new-balance-1000-5719051,Chaussures  homme,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5771489_uploaded_image1_1770902889.jpg
1771789635-563,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-new-balance-1000-5719053,Chaussures  homme,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5771489_uploaded_image1_1770902889.jpg
1771789642-564,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-one-low-5719291,Baskets Jordan One Low,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5719291_uploaded_image1_1768334077.jpg
1771789649-565,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/crocs-homme-5720276,Crocs homme,8 000 CFA,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_5720276_uploaded_image1_1768382635.jpg
1771789654-566,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-hermes-chypre-5724452,Baskets Hermes Chypre,10 000 CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_5724452_uploaded_image1_1768570104.jpg
1771789681-567,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5729550,,,,
1771789688-568,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-sebago-5737758,Chaussures Sebago,13 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5737758_uploaded_image1_1769194673.jpg
1771789696-569,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/timberlands-louis-vouitton-5740527,Timberlands Louis Vouitton,35 000 CFA,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_5740532_uploaded_image1_1769344299.jpg
1771789702-570,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-1000-5740531,Baskets New Balance 1000,30 000 CFA,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_5740531_uploaded_image1_1769344168.jpg
1771789708-571,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/timberlands-louis-vouitton-5740532,Timberlands Louis Vouitton,35 000 CFA,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_5740532_uploaded_image1_1769344299.jpg
1771789716-572,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-campus-5745868,Chaussures Campus,14 900 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5745914_uploaded_image1_1769593852.jpg
1771789725-573,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-tn-5745876,Chaussures TN,14 900 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5745917_uploaded_image1_1769593923.jpg
1771789731-574,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-campus-5745914,Chaussures Campus,14 900 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5745914_uploaded_image1_1769593852.jpg
1771789739-575,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-tn-5745917,Chaussures TN,14 900 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5745917_uploaded_image1_1769593923.jpg
1771789745-576,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/vans-timberland-5746866,Vans Timberland,17 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5746866_uploaded_image1_1769619782.jpg
1771789751-577,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5746871,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771789757-578,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-orthopedique-5747230,Chaussures orthopédique,Prix sur demande,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_5747230_uploaded_image1_1769646220.jpg
1771789763-579,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5747868,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771789769-580,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-hugo-boss-5748195,Baskets Hugo Boss,20 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5748195_uploaded_image1_1769697106.jpg
1771789776-581,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-timberland-5748200,Chaussures Timberland,35 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5748200_uploaded_image1_1769697271.jpg
1771789782-582,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-one-5748304,Baskets Air Force One,12 000 CFA,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_5748304_uploaded_image1_1769701708.jpg
1771789793-583,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hermes-5751239,Chaussures Hermès,20 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5751239_uploaded_image1_1769862397.jpg
1771789805-584,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5756505,,,,
1771789810-585,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-adistar-repetitor-5758312,Baskets Adidas/ Adistar répétitor,18 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5758312_uploaded_image1_1770221944.jpg
1771789818-586,https://sn.coinafrique.com/categorie/chaussures-homme?page=1,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-samba-5758567,Baskets Adidas Samba,30 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5758567_uploaded_image1_1770231739.jpg
